timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 05:30:11.912, 33, 9.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.015, 34, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.019, 33, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.023, 33, 7.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.026, 33, 9.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.130, 34, 4.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.134, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.138, 33, 7.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.141, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.245, 34, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.249, 33, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.253, 33, 6.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.256, 33, 9.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.360, 34, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.364, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.368, 34, 7.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.371, 33, 10.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.475, 34, 5.00 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.479, 33, 8.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.482, 33, 7.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.486, 33, 9.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.590, 33, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.594, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.597, 34, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.601, 33, 9.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.704, 33, 4.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.708, 33, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.712, 34, 7.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.715, 33, 9.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.819, 34, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.823, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.827, 33, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.830, 33, 9.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.934, 33, 4.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.939, 33, 7.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.943, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:12.946, 33, 9.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.050, 34, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.054, 33, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.057, 34, 7.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.062, 33, 9.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.166, 33, 5.00 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.169, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.173, 34, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.176, 33, 9.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.280, 34, 5.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.284, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.288, 33, 7.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.291, 33, 9.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.395, 33, 4.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.399, 33, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.403, 34, 7.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.406, 33, 9.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.510, 33, 4.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.514, 33, 7.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.517, 33, 7.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.521, 33, 9.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.625, 34, 4.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.629, 33, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.633, 34, 7.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.636, 33, 9.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.740, 33, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.743, 33, 7.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.749, 34, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.753, 33, 9.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.856, 34, 4.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.860, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.864, 34, 7.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.867, 33, 9.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.971, 34, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.975, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.978, 34, 7.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:13.982, 33, 10.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.086, 33, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.090, 33, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.093, 34, 7.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.097, 33, 9.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.201, 33, 4.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.205, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.208, 34, 7.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.212, 33, 9.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.316, 34, 4.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.319, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.323, 34, 7.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.327, 33, 10.00 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.430, 33, 4.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.434, 33, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.438, 34, 7.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.441, 33, 9.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.545, 33, 4.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.549, 33, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.553, 34, 7.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.556, 33, 9.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.660, 34, 4.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.664, 33, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.667, 34, 7.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.671, 33, 9.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.775, 34, 4.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.778, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.782, 34, 7.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.786, 33, 9.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.889, 33, 4.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.893, 33, 8.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.897, 34, 7.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:14.900, 33, 9.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.004, 34, 4.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.008, 33, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.011, 33, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.015, 33, 9.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.119, 33, 4.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.123, 33, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.127, 34, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.131, 33, 9.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.235, 34, 4.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.238, 33, 8.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.242, 34, 7.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.246, 33, 10.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.349, 33, 4.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.353, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.357, 33, 7.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.360, 33, 9.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.464, 33, 5.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.468, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.471, 34, 7.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.475, 33, 9.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.579, 33, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.582, 33, 8.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.586, 34, 7.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.590, 33, 9.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.694, 33, 5.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.698, 33, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.701, 34, 7.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.705, 33, 9.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.808, 33, 4.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.812, 33, 8.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.816, 34, 7.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.820, 33, 9.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.924, 33, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.928, 33, 8.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.932, 33, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:15.936, 33, 9.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.040, 33, 4.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.044, 33, 8.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.047, 33, 7.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.051, 33, 9.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.155, 33, 4.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.158, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.162, 33, 7.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.166, 33, 10.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.269, 34, 4.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.273, 33, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.277, 34, 7.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.280, 33, 10.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.384, 34, 4.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.389, 33, 8.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.393, 34, 6.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.397, 33, 10.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.500, 34, 4.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.504, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.508, 34, 7.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.511, 33, 9.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.616, 34, 5.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.620, 33, 8.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.624, 34, 7.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.627, 33, 9.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.731, 34, 5.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.735, 33, 8.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.738, 34, 7.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.742, 33, 9.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.846, 34, 5.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.849, 33, 8.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.854, 33, 7.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.857, 33, 9.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.961, 33, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.965, 33, 8.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.969, 34, 7.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:16.972, 33, 9.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.076, 34, 5.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.080, 33, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.084, 34, 7.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.087, 33, 9.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.191, 34, 5.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.195, 33, 8.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.198, 34, 7.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.202, 33, 9.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.306, 33, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.310, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.313, 34, 7.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.317, 33, 10.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.420, 34, 5.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.424, 33, 8.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.428, 33, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.431, 33, 10.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.535, 33, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.539, 33, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.544, 34, 7.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.548, 33, 9.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.651, 33, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.656, 33, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.659, 34, 7.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.663, 33, 9.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.767, 33, 5.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.770, 33, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.774, 34, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.777, 33, 10.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.881, 33, 5.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.885, 33, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.888, 33, 7.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.892, 33, 9.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:17.996, 33, 5.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.000, 33, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.003, 34, 7.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.007, 33, 9.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.111, 33, 5.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.115, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.119, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.122, 33, 9.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.226, 33, 5.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.230, 33, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.233, 34, 7.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.237, 33, 10.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.341, 34, 5.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.345, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.348, 33, 7.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.352, 33, 10.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.456, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.460, 33, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.464, 34, 7.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.467, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.571, 33, 5.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.575, 33, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.579, 34, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.582, 33, 10.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.686, 34, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.690, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.693, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.697, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.801, 33, 5.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.805, 33, 8.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.809, 34, 7.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.812, 33, 10.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.916, 34, 5.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.920, 33, 8.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.923, 33, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:18.927, 33, 10.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:19.031, 34, 5.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:19.035, 33, 8.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:30:19.039, 33, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
