timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 15:41:00.743, 40, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.747, 42, 13.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.751, 41, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.854, 43, 8.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.858, 40, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.862, 42, 13.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.865, 41, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.969, 43, 8.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.973, 40, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.976, 42, 13.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:00.980, 41, 4.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.084, 44, 7.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.088, 40, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.091, 42, 13.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.095, 41, 4.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.199, 44, 8.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.202, 40, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.207, 42, 13.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.210, 41, 4.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.314, 43, 8.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.318, 40, 7.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.321, 42, 13.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.325, 41, 4.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.429, 43, 8.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.432, 40, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.436, 42, 13.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.440, 41, 4.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.544, 43, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.548, 40, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.551, 42, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.555, 41, 4.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.659, 43, 8.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.662, 40, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.666, 42, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.670, 41, 4.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.773, 43, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.777, 40, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.781, 42, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.784, 41, 4.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.888, 43, 7.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.892, 40, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.896, 42, 13.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:01.899, 41, 4.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.003, 43, 8.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.007, 40, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.011, 42, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.015, 41, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.118, 43, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.122, 40, 7.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.126, 42, 13.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.129, 41, 4.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.233, 43, 8.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.237, 40, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.241, 42, 13.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.245, 41, 4.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.348, 43, 8.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.352, 40, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.355, 42, 13.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.359, 41, 4.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.463, 43, 8.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.467, 40, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.470, 42, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.474, 41, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.577, 43, 8.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.582, 40, 7.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.585, 42, 13.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.589, 41, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.693, 43, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.697, 40, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.700, 42, 13.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.704, 41, 4.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.807, 43, 8.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.811, 40, 7.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.815, 42, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.819, 41, 4.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.922, 43, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.926, 40, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.930, 42, 13.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:02.933, 41, 4.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.037, 43, 8.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.041, 40, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.045, 42, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.050, 41, 4.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.154, 43, 8.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.158, 40, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.161, 42, 13.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.165, 41, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.268, 44, 8.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.272, 40, 8.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.276, 42, 13.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.280, 41, 4.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.383, 43, 8.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.387, 40, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.391, 42, 13.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.395, 41, 4.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.498, 43, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.502, 40, 8.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.506, 42, 13.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.509, 41, 4.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.613, 43, 8.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.617, 40, 7.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.620, 42, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.624, 41, 4.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.729, 43, 8.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.732, 40, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.736, 42, 13.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.740, 41, 4.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.843, 43, 8.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.847, 40, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.851, 42, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.855, 41, 4.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.960, 43, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.964, 40, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.967, 42, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:03.971, 41, 4.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.075, 43, 8.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.078, 40, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.082, 42, 13.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.086, 41, 4.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.189, 43, 8.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.194, 40, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.197, 42, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.201, 41, 4.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.305, 43, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.308, 40, 8.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.312, 42, 13.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.316, 41, 4.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.419, 43, 8.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.424, 40, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.427, 42, 13.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.431, 41, 3.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.534, 43, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.538, 40, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.542, 42, 13.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.546, 41, 4.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.649, 43, 8.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.653, 40, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.657, 42, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.660, 41, 4.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.764, 43, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.768, 40, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.771, 42, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.775, 41, 4.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.879, 43, 8.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.883, 40, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.887, 42, 13.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.890, 41, 4.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.995, 43, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:04.999, 40, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.003, 42, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.006, 41, 4.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.110, 43, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.114, 40, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.117, 42, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.121, 41, 4.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.225, 43, 8.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.228, 40, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.232, 42, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.236, 41, 4.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.339, 43, 8.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.343, 40, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.347, 42, 13.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.350, 41, 4.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.454, 43, 8.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.458, 40, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.461, 42, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.465, 41, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.569, 43, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.572, 40, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.576, 42, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.580, 41, 4.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.683, 43, 8.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.687, 40, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.691, 42, 13.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.694, 41, 4.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.798, 43, 8.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.802, 40, 7.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.806, 42, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.810, 41, 4.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.913, 43, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.917, 40, 7.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.921, 42, 13.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:05.924, 41, 4.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.028, 43, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.031, 40, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.035, 42, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.039, 41, 4.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.142, 43, 8.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.146, 40, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.150, 42, 13.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.154, 41, 4.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.257, 43, 8.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.261, 40, 8.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.265, 42, 13.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.269, 41, 4.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.372, 43, 8.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.376, 40, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.380, 42, 13.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.383, 41, 4.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.487, 43, 8.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.491, 40, 7.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.494, 42, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.498, 41, 4.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.601, 43, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.605, 40, 7.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.609, 42, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.612, 41, 4.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.716, 43, 8.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.720, 40, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.723, 42, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.727, 41, 4.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.831, 43, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.834, 40, 7.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.838, 42, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.842, 41, 4.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.945, 43, 8.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.949, 40, 8.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.953, 42, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:06.956, 41, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.060, 43, 8.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.064, 40, 7.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.067, 42, 13.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.071, 41, 4.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.175, 43, 8.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.178, 40, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.182, 42, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.186, 41, 4.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.289, 43, 8.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.293, 40, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.297, 42, 13.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.300, 41, 4.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.404, 43, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.408, 40, 8.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.412, 42, 13.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.416, 41, 4.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.519, 43, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.523, 40, 8.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.527, 42, 13.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.530, 41, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.634, 43, 8.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.638, 40, 7.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.643, 42, 13.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.647, 41, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.751, 43, 8.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.755, 40, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.758, 42, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.762, 41, 4.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:41:07.866, 43, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
